w
7.862890517061994549e-04
6.552408764218329695e-04
5.361061716178633189e-04
4.288849372942906118e-04
3.335771734511149564e-04
2.501828800883361902e-04
2.450353999481441570e-04
3.280017894942477202e-04
4.990820487266467171e-04
1.105584176250331554e-03
1.541006044541616852e-03
2.064541782519197909e-03
2.664277919702677782e-03
3.340214456092055820e-03
4.092351391687332890e-03
4.920688726488507692e-03
5.825226460495581959e-03
6.805964593708554826e-03
7.862903126127425424e-03
8.996042057752196355e-03
1.020538138858286328e-02
1.149092111861942968e-02
1.285266124786189380e-02
1.429060177631025913e-02
1.580474270396452219e-02
1.739508403082468124e-02
2.072341148041897951e-02
2.246139760315311873e-02
2.424859865784525018e-02
2.608501464449537732e-02
2.797064556310349323e-02
2.990549141366960137e-02
3.184033726423571298e-02
3.377518311480182112e-02
3.571002896536792925e-02
3.757854147319184684e-02
3.937085358180987538e-02
4.108696529122199403e-02
4.286928109155382915e-02
4.479047689641209307e-02
4.685055270579678577e-02
4.904950851970791420e-02
5.138734433814547142e-02
5.647965598859988612e-02
5.916779847787454610e-02
6.191862057246974582e-02
6.473212227238546446e-02
6.760830357762173670e-02
7.054716448817852092e-02
7.354870500405585876e-02
7.661292512525370857e-02
7.973982485177211199e-02
8.292940418361102739e-02
8.618166312077048252e-02
8.973763769224211984e-02
9.379248548808673258e-02
9.834620650830427913e-02
1.033988007528948150e-01
1.089502682218582846e-01
1.150006089151947297e-01
1.285979099749864907e-01
1.361940852733997676e-01
1.443383487281440503e-01
1.530307003392192278e-01
1.622981255738732975e-01
1.721406244321062040e-01
1.825581969139180027e-01
1.934084385291830188e-01
2.046186733642945677e-01
2.161889014192526215e-01
2.281191226940572359e-01
2.404585521206663579e-01
2.532071896990799598e-01
2.663650354292981803e-01
2.799082575043537746e-01
2.939978688927646910e-01
3.086338695945308186e-01
3.393496877846072235e-01
3.553568293593107885e-01
3.717967925871246138e-01
3.886695774680486437e-01
4.059751840020829339e-01
4.237136121892274288e-01
4.416438260004905692e-01
4.595976533130594066e-01
4.775750941269339411e-01
4.955761484421142837e-01
5.136008162586002124e-01
5.316490975763920046e-01
5.497209923954893274e-01
5.678165007158926247e-01
5.859356225376013416e-01
6.040783578606159221e-01
6.395164033335265508e-01
6.566165558933618751e-01
6.733041283354503914e-01
6.895791206597923217e-01
7.054415328663873330e-01
7.208913649552357583e-01
7.359286169263374866e-01
7.505040738477344320e-01
7.646177357194268165e-01
7.782696025414144181e-01
7.915498394634066237e-01
8.043073005733493153e-01
8.165419858712423817e-01
8.282947871037242837e-01
8.396383801844016226e-01
8.505727651132743983e-01
8.610979418903428328e-01
8.809206709890657905e-01
8.902182233107205356e-01
8.991967326302801045e-01
9.077050530356902680e-01
9.157431845269510262e-01
9.232096143605750260e-01
9.301043425365624895e-01
9.364273690549131945e-01
9.421786939156272522e-01
9.469347745123920523e-01
9.506674436294719754e-01
9.533767012668667995e-01
9.553035834535684723e-01
9.566162623123898312e-01
9.572465123962663469e-01
9.570943688006237071e-01
9.561598315254618008e-01
9.544429005707808500e-01
9.519435759365806327e-01
9.486618576228611488e-01
9.445977456296226205e-01
9.397512399568648256e-01
9.341223406045877642e-01
9.277110475727916583e-01
9.205173608614762859e-01
9.125412804706417580e-01
9.037828064002879636e-01
8.839186772210229082e-01
8.728130221121115362e-01
8.609249733236811197e-01
8.482496915930162196e-01
8.347871769201170578e-01
8.204472641552742473e-01
8.053810992105419064e-01
7.899529117558283797e-01
7.744252507317039846e-01
7.588975897075797006e-01
7.433699286834554165e-01
7.278422676593310214e-01
7.127381492415194586e-01
6.980857406457559033e-01
6.838850418720407998e-01
6.701360529203739258e-01
6.568387737907552815e-01
6.440614299302491741e-01
6.319039862434301380e-01
6.203664427302980622e-01
6.094487993908530576e-01
5.991510562250952354e-01
5.817140654493139218e-01
5.746029850550262719e-01
5.685635146564738118e-01
5.635956542536567637e-01
5.597676292936392128e-01
5.571794046809959156e-01
5.558309804157265388e-01
5.557223564978313046e-01
5.568535329273101020e-01
5.592245097041630419e-01
5.628352868283900134e-01
5.676907035627063447e-01
5.737907599071117026e-01
5.811354558616064203e-01
5.897247914261902757e-01
5.991945369309552571e-01
6.093836561788179562e-01
6.201926756003677266e-01
6.316215951956043462e-01
6.436704149645282591e-01
6.694045150736271932e-01
6.830946346765176536e-01
6.974094937158101803e-01
7.123490921915049956e-01
7.275492004336936436e-01
7.428487822452931599e-01
7.581483640568925653e-01
7.734479458684919706e-01
8.036235668853781711e-01
8.180478962686168476e-01
8.320205158298070724e-01
8.586106254860428333e-01
8.711598901340241730e-01
8.830892546083182193e-01
8.943987189089255274e-01
9.050882830358455422e-01
9.334375743744836029e-01
9.492376010651404350e-01
9.562077641499384661e-01
9.625580270610492040e-01
9.682883897984730925e-01
9.733988523622096878e-01
9.778894147522594338e-01
9.817600769686221085e-01
9.850108390112977119e-01
9.876417008802862441e-01
9.898759025253975885e-01
9.914853647341067555e-01
9.924700875064136341e-01
9.928300708423183352e-01
9.929295444117289815e-01
9.929295444117289815e-01
9.929295444117289815e-01
9.927555736914367435e-01
9.921623286643942441e-01
9.913778885431266952e-01
9.901593027550374959e-01
9.885065713001266463e-01
9.864196941783940353e-01
9.838018505998459284e-01
9.806530405644821036e-01
9.769732640723030048e-01
9.727625211233081881e-01
9.680208117174977644e-01
9.626271382188404946e-01
9.344346682936871540e-01
9.255482213602188590e-01
9.158749923653817238e-01
8.941681881916002661e-01
8.821346130126559437e-01
8.693142557723427810e-01
8.557071164706605559e-01
8.413131951076092685e-01
8.261324916831890297e-01
8.101650061973997285e-01
7.934107386502415871e-01
7.758696890417142722e-01
7.575418573718180060e-01
7.384272436405527884e-01
7.185258478479185085e-01
6.980116407142076262e-01
6.556992986525502776e-01
6.340963015434212258e-01
6.123209344984905655e-01
5.903731975177582969e-01
5.685091696686381812e-01
5.467288509511301076e-01
5.250322413652340758e-01
5.034193409109500861e-01
4.820641203085704318e-01
4.613328807805844312e-01
4.412256223269920841e-01
4.217572163078650016e-01
4.029276627232031283e-01
3.848350965750602093e-01
3.676130216198984502e-01
3.512614378577176844e-01
3.357803452885180229e-01
3.074296337290618464e-01
2.946810123748368482e-01
2.829238798496244156e-01
2.721582361534245487e-01
2.623840812862372474e-01
2.536995502501162569e-01
2.460529048037003452e-01
2.392553901303031694e-01
2.333070062299248126e-01
2.282077531025652195e-01
2.239576307482243900e-01
2.205368528345297285e-01
2.179028569822041017e-01
2.160089685091012568e-01
2.147215956386216429e-01
2.140407383707653155e-01
2.143393123655026877e-01
2.151594853506765548e-01
2.164269156610539313e-01
2.181416032966347340e-01
2.201295775371267527e-01
2.221455347960721860e-01
2.241428003913247535e-01
2.259729111862133766e-01
2.276358671807381384e-01
2.291316683748989003e-01
2.302042357012820673e-01
2.308535691598876949e-01
2.310796687507157277e-01
2.308825344737661656e-01
2.302621663290390086e-01
2.290975666805027677e-01
2.273887355281574429e-01
2.223383787120395416e-01
2.188987180462131921e-01
2.148684291158852455e-01
2.104362667377420171e-01
2.056022309117834790e-01
2.003663216380096590e-01
1.947285389164205016e-01
1.887086690793886579e-01
1.823492745061913167e-01
1.756503551968283949e-01
1.686119111512999758e-01
1.612339423696060314e-01
1.536048700595760153e-01
1.459134490378962701e-01
1.381596793045667404e-01
1.303435608595874262e-01
1.224650937029583414e-01
1.066230346311457938e-01
9.874867977738574498e-02
9.105459138237143035e-02
8.354076944610284994e-02
7.622242216250681157e-02
6.925880780900310618e-02
6.264992638559174765e-02
5.639577789227272209e-02
5.049636232904602257e-02
4.495167969591166296e-02
3.976172999286962939e-02
3.492651321991994268e-02
3.044602937706258200e-02
2.632027846429755777e-02
2.254926048162486651e-02
1.913297542904450824e-02
1.336460411416079061e-02
1.101251785185743473e-02
9.015164519646411828e-03
7.372544117527723637e-03
6.084656645501370156e-03
5.151502103567349652e-03
4.573080491725663860e-03
4.334183616049503210e-03
4.346390268709391866e-03
4.420945633019051149e-03
4.557849708978481060e-03
4.757102496587681598e-03
5.018703995846651028e-03
5.322867874382812906e-03
5.627031752918973048e-03
5.931195631455133191e-03
6.235359509991293334e-03
6.828479073136807520e-03
7.102226563819351995e-03
7.360765860575088637e-03
7.604096963404017445e-03
7.832219872306138420e-03
8.045134587281451560e-03
8.242841108329953398e-03
8.425339435451650871e-03
8.592629568646540511e-03
8.744711507914618848e-03
8.866377059329084986e-03
8.957626222889931988e-03
9.018458998597165058e-03
9.048875386450780725e-03
9.048875386450780725e-03
9.074401458321598724e-03
9.173898297177853281e-03
9.594804275846670338e-03
9.916213415659234573e-03
1.032680151638404320e-02
1.082656857802109449e-02
1.141551460057039016e-02
1.209363958403193023e-02
1.286094352840571470e-02
1.371742643369174355e-02
1.466308829989001680e-02
1.569792912700053444e-02
1.682194891502329648e-02
1.803514766395830637e-02
1.935273356773236503e-02
2.077470662634547244e-02
2.230106683979763554e-02
2.393181420808884741e-02
2.566694873121912190e-02
2.935708062925489192e-02
3.121877939141848302e-02
3.309156669567921150e-02
3.497544254203707736e-02
3.687040693049206674e-02
3.879166805497100134e-02
4.073922591547388811e-02
4.270199196990358270e-02
4.467996621826007819e-02
4.667314866054338846e-02
4.862559683702907115e-02
5.048886605260250598e-02
5.226295630726369990e-02
5.394786760101264594e-02
5.554359993384935107e-02
5.705015330577380833e-02
5.846752771678602467e-02
5.979572316688599315e-02
6.218457718434920733e-02
6.318929329198801070e-02
6.400044328387551051e-02
6.461802716001172064e-02
6.504204492039664109e-02
6.527249656503025799e-02
6.529417389998576349e-02
6.510707692526317147e-02
6.471120564086248195e-02
6.410656004678368103e-02
6.329314014302676872e-02
6.227094592959175889e-02
6.113327601922056292e-02
5.988013041191317387e-02
5.851150910766960561e-02
5.702741210648984427e-02
5.371279101332175621e-02
5.188226692133343643e-02
4.994735567450606095e-02
4.790805727283962978e-02
4.576437171633414985e-02
4.360959761773153254e-02
4.144373497703178477e-02
3.926678379423489962e-02
3.707874406934087708e-02
3.487961580234971715e-02
3.266939899326141983e-02
3.044809364207599553e-02
2.822678829089057123e-02
2.600548293970514346e-02
2.378417758851971570e-02
2.161881469705872333e-02
1.760166564308161818e-02
1.578376108837572719e-02
1.410412529631910501e-02
1.256275826691175511e-02
1.115966000015367401e-02
9.894830496044865198e-03
8.768269754585326925e-03
7.779977775775059196e-03
6.929954559614062010e-03
6.218200106102335367e-03
5.644714415239879268e-03
5.209497487026693713e-03
4.912549321462779568e-03
4.753869918548134232e-03
4.733459278282761175e-03
4.851317400666656926e-03
5.501839933382263528e-03
6.034504343713971777e-03
6.612138903953033997e-03
7.234743614099448453e-03
7.868436866343000297e-03
8.513218660683686059e-03
9.169088997121509210e-03
9.836047875656464545e-03
1.051409529628855727e-02
1.119214271692064999e-02
1.187019013755273925e-02
1.254823755818483197e-02
1.322628497881692469e-02
1.390433239944901742e-02
1.458196455565338376e-02
1.522571510404752831e-02
1.641157137740516941e-02
1.695367710236866249e-02
1.746190121952193725e-02
1.793624372886499369e-02
1.837670463039782834e-02
1.878328392412044814e-02
1.915598161003284963e-02
1.949438242370730642e-02
1.976502002176132658e-02
1.996789440419490663e-02
2.012787506146346272e-02
2.024496199356699139e-02
2.031915520050549262e-02
2.040550898166833965e-02
2.050402333705553942e-02
2.061469826666708152e-02
2.073753377050297289e-02
2.105356810865801481e-02
2.128064855078738715e-02
2.155377117495132708e-02
2.187293598114983112e-02
2.223814296938289928e-02
2.264939213965053849e-02
2.310668349195274182e-02
2.361001702628950927e-02
2.415939274266084777e-02
2.475481064106675039e-02
2.543015232931743544e-02
2.618541780741290639e-02
2.702060707535316325e-02
2.793572013313819907e-02
2.893075698076802774e-02
2.998959804018817496e-02
3.115964316514077334e-02
3.383334561164330623e-02
3.536055865551177013e-02
3.713332544345347708e-02
3.918511231885093288e-02
4.151591928170413059e-02
4.410087684155768184e-02
4.693998499841155192e-02
5.003324375226578247e-02
5.332559880373095862e-02
5.681705015280709425e-02
6.050759779949420325e-02
6.439724174379227173e-02
6.848598198570129969e-02
7.277381852522128713e-02
7.726075136235224794e-02
8.192191100663874515e-02
9.176691071667841815e-02
9.689569648304222071e-02
1.021436547571721865e-01
1.075107855390683292e-01
1.129970888287306630e-01
1.184777160651179079e-01
1.238016754808551334e-01
1.289689670759423257e-01
1.339769714913458531e-01
1.388251283270597880e-01
1.435134375830841580e-01
1.480580188374734374e-01
1.524114722364854346e-01
1.565737977801202607e-01
1.605449954683778047e-01
1.643015095789396307e-01
1.677329614200111507e-01
1.736206782936832449e-01
1.760769433262838191e-01
1.782081460893940594e-01
1.800304061610684681e-01
1.814963236875649089e-01
1.826058986688833818e-01
1.833591311050238315e-01
1.837324652736678221e-01
1.836155224830207655e-01
1.830083027330826340e-01
1.819108060238534552e-01
1.803479018457886107e-01
1.783195901988881282e-01
1.758258710831520077e-01
1.729217987979695947e-01
1.696073733433409170e-01
1.658825947192659744e-01
1.573268265238185193e-01
1.527377956730520125e-01
1.479803703734451914e-01
1.430571699840317290e-01
1.379687549048175532e-01
1.327151251358026085e-01
1.272962806769869504e-01
1.217122215283704956e-01
1.159629476899533551e-01
1.100484591617354457e-01
1.040936045047580472e-01
9.821549387858588553e-02
9.241412728321898862e-02
8.669212407769097406e-02
8.105004466200774194e-02
7.548788903616929225e-02
6.998953762212116458e-02
5.932644699062225579e-02
5.416170777317147467e-02
4.913172834357165675e-02
4.434688739361736937e-02
3.980718492330860558e-02
3.551262093264537234e-02
3.146319542162767657e-02
2.765890839025549747e-02
2.409975983852884890e-02
2.078574976644773087e-02
1.771687817401214338e-02
1.489314506122208122e-02
1.231455042807754960e-02
9.981094274578545048e-03
7.892776600725069300e-03
6.049597406517124090e-03
4.451556691954705949e-03
1.990890701766456945e-03
1.128265426140625215e-03
5.107786301603220707e-04
1.384303138255476759e-04
1.122047713630193891e-05
4.300559051333500339e-06
5.604000058995211243e-07
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
6.194045050503695483e-05
1.858213515151108781e-04
3.716427030302217561e-04
6.194045050503696297e-04
9.291067575755543361e-04
1.300749460605776092e-03
1.734332614141034790e-03
2.229856218181330320e-03
2.787320272726662683e-03
3.406724777777031879e-03
4.088069733332438775e-03
4.831355139392882504e-03
6.503747303028880461e-03
7.432854060604434689e-03
8.423901268685026617e-03
9.476888927270651908e-03
1.059181703636132010e-02
1.176868559595702080e-02
1.317783542948407736e-02
1.481926653694248461e-02
1.669297891833224773e-02
1.879897257365336846e-02
2.113724750290583987e-02
2.370780370608966542e-02
2.651064118320484164e-02
2.954575993425137548e-02
3.281315995922925999e-02
3.631284125813850211e-02
4.004480383097909491e-02
4.400904767775104531e-02
5.244855784157388678e-02
5.692382415862479172e-02
6.156943129910200790e-02
6.638537926300552838e-02
7.137166805033540173e-02
7.652829766109155163e-02
8.185526809527403358e-02
8.728692924685166332e-02
9.268977308655526604e-02
9.800185916387979534e-02
1.032231874788252651e-01
1.083537580313916754e-01
1.133935708215790261e-01
1.183426258493872896e-01
1.232403071683662449e-01
1.281329128704309928e-01
1.330204429555815193e-01
1.426099354517136597e-01
1.471415570392688998e-01
1.514977621864836699e-01
1.556785508933579143e-01
1.596839231598916053e-01
1.635138789860847708e-01
1.671684183719374106e-01
1.706475413174495526e-01
1.739512478226211689e-01
1.770795378874522596e-01
1.798620706885165066e-01
1.822988462258138820e-01
1.843898644993444413e-01
1.861351255091081569e-01
1.875346292551050287e-01
1.885883757373350567e-01
1.892963649557982686e-01
1.899386471223796224e-01
1.900005416592689955e-01
1.901196109134369039e-01
1.906321684270672889e-01
1.916869602588235078e-01
1.932870283406374901e-01
1.954333884693652823e-01
1.981630666974047439e-01
2.014760630247558748e-01
2.053329933978689514e-01
2.096875597248288314e-01
2.145397620056355703e-01
2.199552503463202413e-01
2.260675327761521580e-01
2.328766092951311539e-01
2.403824799032573678e-01
2.485851446005307164e-01
2.670808562625188731e-01
2.773345191736840132e-01
2.881992940285313942e-01
2.996751808270610717e-01
3.117621795692731013e-01
3.246306310785937455e-01
3.382805353550230043e-01
3.527118923985608778e-01
3.679247022092073660e-01
3.839189647869625244e-01
4.006946801318262419e-01
4.182518482437985741e-01
4.365366343753069311e-01
4.554469672481137321e-01
4.749573165516852713e-01
4.949118367473511748e-01
5.151077223221968149e-01
5.559601308530199848e-01
5.766125960802096495e-01
5.973785372972348906e-01
6.182579545040954860e-01
6.391970129532189571e-01
6.600936413663677227e-01
6.809223094330081327e-01
7.014615215084387678e-01
7.213749640504754090e-01
7.405758314509599538e-01
7.590610817779603892e-01
7.768296992346207519e-01
7.938446577685431826e-01
8.101059573797273483e-01
8.405320300864465022e-01
8.547431012738964107e-01
8.682861956840730588e-01
8.811613133169765577e-01
8.933684541726070183e-01
9.157788055520484916e-01
9.259820160758595042e-01
9.355172498223973676e-01
9.443845067916620817e-01
9.601150903983721729e-01
9.669784170358175501e-01
9.787011399788888566e-01
9.835605362845147859e-01
9.912753985639473076e-01
9.941308645377537889e-01
9.978685076382394215e-01
9.987235463135042401e-01
9.982209698266442111e-01
9.971873965557433994e-01
9.957711013971284331e-01
9.912972149920642462e-01
